num,data,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,qtd,soma,media
815, 13/10/12,1,2,3,4,5,.,.,.,9,.,.,12,13,.,.,16,.,.,19,.,.,.,.,.,.,10,84, 8.40
816, 15/10/12,1,.,.,4,.,6,7,.,.,.,.,.,.,14,.,.,.,18,.,20,21,22,.,24,.,10,137, 13.70
817, 17/10/12,.,.,.,.,.,6,7,.,9,.,.,.,13,14,15,16,.,.,19,.,21,22,.,.,.,10,142, 14.20
818, 19/10/12,1,2,3,.,.,.,7,.,9,.,.,12,.,.,15,.,17,18,.,.,21,.,.,.,.,10,105, 10.50
819, 22/10/12,1,2,.,.,.,.,.,.,.,.,.,.,13,14,15,16,17,.,.,.,.,.,23,24,25,10,150, 15.00
820, 24/10/12,.,.,.,4,.,.,.,.,.,.,11,12,.,14,.,.,17,18,19,20,21,.,.,.,25,10,161, 16.10
821, 26/10/12,1,2,.,.,.,6,.,8,.,.,.,.,13,.,15,.,.,18,19,20,.,22,.,.,.,10,124, 12.40
822, 29/10/12,1,.,.,4,.,6,7,8,9,10,.,.,13,.,.,.,.,.,.,20,.,.,.,.,25,10,103, 10.30
823, 31/10/12,.,.,3,.,.,6,7,8,.,10,.,.,.,.,15,.,17,18,.,.,21,.,23,.,.,10,128, 12.80
824, 03/11/12,1,.,.,.,5,6,.,8,9,10,.,.,.,.,.,16,17,18,.,.,.,.,23,.,.,10,113, 11.30
825, 05/11/12,.,2,3,4,5,.,.,.,.,.,.,12,.,.,.,16,.,18,.,20,21,.,.,24,.,10,125, 12.50
826, 07/11/12,1,2,.,4,.,.,7,8,9,10,11,.,.,.,.,.,.,.,.,.,.,22,.,.,25,10,99, 9.90
827, 09/11/12,.,.,3,.,.,6,.,8,.,.,11,.,.,.,15,.,.,18,19,20,.,.,23,.,25,10,148, 14.80
828, 12/11/12,.,2,3,4,5,.,.,.,.,10,11,.,13,.,.,16,.,18,.,.,21,.,.,.,.,10,103, 10.30
829, 14/11/12,1,.,3,4,.,6,.,.,.,10,.,12,.,.,15,.,.,.,19,20,21,.,.,.,.,10,111, 11.10
830, 16/11/12,.,2,3,.,5,.,7,8,.,.,.,.,.,.,15,.,.,18,.,20,.,22,.,.,25,10,125, 12.50
831, 19/11/12,.,.,.,4,.,6,7,8,.,.,.,.,13,.,15,.,.,.,19,.,.,.,23,24,25,10,144, 14.40
832, 21/11/12,1,.,3,4,.,.,.,.,9,.,.,.,13,14,.,.,17,18,.,20,21,.,.,.,.,10,120, 12.00
833, 23/11/12,1,.,3,4,.,.,.,8,9,.,.,.,.,14,15,.,.,.,.,.,21,.,23,24,.,10,122, 12.20
834, 26/11/12,1,.,3,.,5,6,.,.,.,.,.,12,13,.,15,.,17,.,.,.,.,.,.,24,25,10,121, 12.10
835, 28/11/12,.,.,3,.,5,.,7,.,9,10,11,.,13,.,.,.,.,.,.,20,.,22,23,.,.,10,123, 12.30
836, 30/11/12,1,.,3,.,5,6,.,.,.,.,11,.,13,.,.,.,17,.,19,.,.,.,23,24,.,10,122, 12.20
837, 03/12/12,.,2,.,4,5,6,.,.,9,.,.,.,.,.,.,.,17,.,19,.,21,.,23,.,25,10,131, 13.10
838, 05/12/12,1,.,3,.,.,6,.,8,.,.,.,12,13,.,.,.,17,.,19,.,.,22,.,.,25,10,126, 12.60
839, 07/12/12,1,.,.,.,5,.,.,.,9,10,11,12,.,.,15,.,.,18,.,20,.,.,23,.,.,10,124, 12.40
840, 10/12/12,1,.,3,.,5,.,7,8,.,10,.,.,.,14,15,16,.,.,.,.,.,.,.,24,.,10,103, 10.30
841, 12/12/12,.,2,.,4,.,.,7,.,9,.,11,.,.,.,.,.,.,18,19,.,.,22,23,.,25,10,140, 14.00
842, 14/12/12,1,2,.,.,.,6,.,8,9,.,.,12,.,.,.,16,17,.,.,.,.,.,23,.,25,10,119, 11.90
843, 17/12/12,1,2,.,.,5,6,.,.,9,10,.,.,.,14,.,.,.,18,.,.,.,.,23,.,25,10,113, 11.30
844, 19/12/12,.,2,.,4,.,6,.,.,.,.,11,.,13,14,.,.,.,18,.,20,21,.,23,.,.,10,132, 13.20
845, 21/12/12,1,.,3,.,5,.,.,8,9,10,.,.,13,.,15,.,17,.,.,20,.,.,.,.,.,10,101, 10.10
846, 24/12/12,.,2,3,.,5,.,7,8,.,.,.,12,.,.,.,16,17,18,.,.,.,22,.,.,.,10,110, 11.00
847, 26/12/12,.,2,.,4,.,.,.,8,.,.,.,12,.,.,15,16,.,.,19,.,.,22,23,24,.,10,145, 14.50
848, 28/12/12,1,.,.,4,.,6,7,.,.,10,11,12,.,.,15,.,.,.,.,20,.,22,.,.,.,10,108, 10.80
849, 31/12/12,.,2,3,.,.,6,7,8,9,.,11,.,.,.,.,.,.,.,19,.,21,22,.,.,.,10,108, 10.80
850, 02/01/13,1,.,.,4,.,6,.,.,9,.,11,12,.,.,15,16,17,.,.,.,.,.,.,.,25,10,116, 11.60
851, 04/01/13,.,2,3,.,.,.,.,8,9,.,11,12,.,.,.,16,.,.,.,.,21,.,23,.,25,10,130, 13.00
852, 07/01/13,.,.,.,.,.,6,7,.,9,10,.,.,13,14,15,.,17,.,19,.,.,22,.,.,.,10,132, 13.20
853, 09/01/13,1,.,.,4,.,.,7,.,.,10,.,.,13,14,15,16,.,.,.,.,.,.,.,24,25,10,129, 12.90
854, 11/01/13,.,.,.,4,.,6,7,.,.,.,11,12,.,.,.,16,.,.,19,.,.,.,23,24,25,10,147, 14.70
855, 14/01/13,.,2,.,.,5,6,7,.,.,.,.,12,.,.,.,16,.,.,19,20,21,22,.,.,.,10,130, 13.00
856, 16/01/13,1,.,.,4,5,6,.,.,.,10,.,.,.,14,.,.,17,18,.,.,21,.,.,24,.,10,120, 12.00
857, 18/01/13,.,2,.,.,5,.,7,.,9,10,.,12,.,.,.,.,17,.,.,.,.,22,23,.,25,10,132, 13.20
858, 21/01/13,.,2,.,.,.,.,7,.,.,10,.,.,13,14,15,16,.,18,.,.,21,.,.,24,.,10,140, 14.00
859, 23/01/13,.,.,.,.,.,.,7,8,.,.,.,12,.,.,15,16,.,.,.,.,21,22,23,24,25,10,173, 17.30
860, 25/01/13,1,2,.,.,.,.,.,8,.,.,11,12,.,.,.,.,17,18,.,20,21,.,23,.,.,10,133, 13.30
861, 28/01/13,.,.,.,.,5,.,.,8,.,.,.,12,13,.,.,16,.,18,.,20,21,.,.,24,25,10,162, 16.20
862, 30/01/13,.,.,.,.,.,6,7,8,9,.,11,12,.,.,.,16,.,.,.,.,21,22,.,.,25,10,137, 13.70
863, 01/02/13,.,2,.,.,5,6,.,.,9,10,11,12,.,14,.,.,.,.,.,20,21,.,.,.,.,10,110, 11.00
864, 04/02/13,1,2,.,4,5,.,7,.,9,.,11,.,.,14,.,.,.,.,.,20,.,.,.,.,25,10,98, 9.80
865, 06/02/13,.,2,.,.,.,.,.,8,9,.,11,12,.,14,15,16,17,.,.,.,.,.,.,24,.,10,128, 12.80
866, 08/02/13,.,.,.,4,.,6,.,.,.,.,.,12,.,.,15,16,17,.,19,.,21,22,.,.,25,10,157, 15.70
867, 13/02/13,1,.,.,.,.,.,.,.,9,.,11,.,.,.,.,16,17,18,19,20,.,.,23,24,.,10,158, 15.80
868, 15/02/13,.,.,.,4,5,6,7,.,.,.,11,.,.,.,15,.,.,18,.,20,.,.,23,.,25,10,134, 13.40
869, 18/02/13,.,2,.,4,5,.,7,8,.,.,.,.,13,.,15,16,17,.,19,.,.,.,.,.,.,10,106, 10.60
870, 20/02/13,.,.,3,.,.,.,.,.,9,.,11,.,.,.,15,.,.,.,19,20,21,22,.,24,25,10,169, 16.90
871, 22/02/13,1,.,3,.,5,.,7,.,.,.,11,.,.,.,.,16,.,18,.,20,21,.,.,.,25,10,127, 12.70
872, 25/02/13,.,.,3,.,.,.,.,8,.,.,11,.,.,.,15,16,.,.,19,20,21,.,.,24,25,10,162, 16.20
873, 27/02/13,1,.,.,4,5,.,.,.,.,10,.,.,.,.,.,16,.,.,19,20,21,.,23,24,.,10,143, 14.30
874, 01/03/13,.,.,3,.,.,.,.,.,.,.,11,12,13,14,15,.,17,18,.,.,.,22,.,24,.,10,149, 14.90
875, 04/03/13,1,.,3,.,5,.,7,.,.,.,11,.,.,14,.,16,17,.,19,20,.,.,.,.,.,10,113, 11.30
876, 06/03/13,1,2,.,4,.,.,.,8,.,10,11,.,.,.,15,.,17,.,19,.,.,22,.,.,.,10,109, 10.90
877, 08/03/13,1,2,.,4,5,6,.,.,.,.,.,12,.,.,.,.,17,.,.,20,.,22,.,24,.,10,113, 11.30
878, 11/03/13,.,.,.,4,.,.,.,8,9,.,11,.,.,.,15,.,17,18,.,20,21,.,.,24,.,10,147, 14.70
879, 13/03/13,1,.,.,.,5,6,.,8,.,.,11,.,.,14,.,.,17,.,19,20,.,.,23,.,.,10,124, 12.40
880, 15/03/13,1,.,3,4,.,.,.,.,9,.,11,12,13,.,15,.,17,.,.,20,.,.,.,.,.,10,105, 10.50
881, 18/03/13,.,2,.,.,.,.,.,.,.,10,11,12,13,14,.,.,17,18,.,.,.,.,.,24,25,10,146, 14.60
882, 20/03/13,.,.,3,4,5,6,.,.,9,.,.,.,.,.,15,16,.,.,.,20,21,.,23,.,.,10,122, 12.20
883, 22/03/13,1,2,.,4,.,.,.,.,.,.,11,.,13,14,15,.,.,.,.,20,.,.,23,24,.,10,127, 12.70
884, 25/03/13,.,2,3,.,5,6,.,.,.,.,11,.,.,14,.,16,.,.,.,.,.,22,23,24,.,10,126, 12.60
885, 27/03/13,1,.,3,4,.,6,.,.,.,10,.,.,13,14,.,.,.,.,.,20,21,.,.,.,25,10,117, 11.70
886, 30/03/13,.,2,.,.,5,6,.,.,9,.,.,.,.,14,.,.,.,18,19,.,.,22,.,24,25,10,144, 14.40
887, 01/04/13,.,2,3,4,5,.,7,.,9,.,.,.,13,14,.,16,.,.,.,.,.,22,.,.,.,10,95, 9.50
888, 03/04/13,.,2,.,4,5,.,7,8,9,10,.,.,.,.,15,.,.,.,.,.,.,.,23,.,25,10,108, 10.80
889, 05/04/13,1,.,3,.,.,.,.,8,.,10,.,.,.,14,15,.,17,.,.,20,.,.,23,24,.,10,135, 13.50
890, 08/04/13,.,.,.,.,.,.,.,.,9,10,.,12,13,14,15,.,.,.,.,20,21,22,.,.,25,10,161, 16.10
891, 10/04/13,.,2,3,4,.,.,.,.,9,10,11,.,13,.,.,.,.,18,.,20,.,22,.,.,.,10,112, 11.20
892, 12/04/13,.,.,.,4,.,.,7,8,9,.,11,12,.,.,15,.,.,18,.,.,.,.,23,.,25,10,132, 13.20
893, 15/04/13,.,.,.,.,.,.,7,.,.,10,.,12,13,14,.,.,17,18,19,.,21,.,.,.,25,10,156, 15.60
894, 17/04/13,.,.,3,4,.,.,7,8,.,10,11,.,.,.,.,16,17,.,.,20,.,.,23,.,.,10,119, 11.90
895, 19/04/13,1,.,.,.,.,.,7,.,9,10,.,.,.,14,15,.,.,.,.,20,.,22,23,24,.,10,145, 14.50
896, 22/04/13,.,.,.,.,5,.,.,.,9,10,11,.,.,14,.,16,.,.,.,.,21,22,.,24,25,10,157, 15.70
897, 24/04/13,.,.,3,4,.,6,.,.,.,.,.,12,.,.,15,.,.,.,19,20,.,22,.,24,25,10,150, 15.00
898, 26/04/13,.,2,3,.,5,.,7,.,.,.,.,.,.,.,15,16,17,.,19,.,.,22,23,.,.,10,129, 12.90
899, 29/04/13,.,2,3,.,5,6,.,8,.,.,11,.,13,.,.,.,.,.,19,.,.,22,.,24,.,10,113, 11.30
900, 03/05/13,.,.,3,4,5,.,.,.,9,.,.,.,.,14,.,16,17,.,19,.,21,.,23,.,.,10,131, 13.10
901, 06/05/13,.,.,3,.,5,.,.,8,9,.,11,.,.,.,15,.,17,.,19,20,21,.,.,.,.,10,128, 12.80
902, 08/05/13,.,.,.,.,.,.,7,.,.,10,.,12,13,14,15,16,.,18,19,.,.,22,.,.,.,10,146, 14.60
903, 10/05/13,.,.,.,.,.,.,7,.,9,.,.,12,.,14,.,.,17,.,19,.,21,.,23,24,25,10,171, 17.10
904, 13/05/13,.,2,3,4,.,.,.,8,.,.,11,.,.,14,15,.,.,.,.,.,21,.,23,.,25,10,126, 12.60
905, 15/05/13,.,2,3,.,5,.,7,.,9,.,.,.,.,.,15,.,.,18,19,.,.,.,.,24,25,10,127, 12.70
906, 17/05/13,.,.,.,4,.,.,.,.,.,.,11,.,13,14,15,16,.,.,19,20,.,.,23,.,25,10,160, 16.00
907, 20/05/13,1,.,.,.,.,6,.,.,9,.,11,12,.,.,.,.,17,18,19,.,.,.,.,24,25,10,142, 14.20
908, 22/05/13,.,.,3,.,5,.,.,8,.,.,11,.,.,14,.,16,.,.,19,20,21,22,.,.,.,10,139, 13.90
909, 24/05/13,.,.,.,4,.,.,.,.,9,.,.,.,.,14,15,16,17,.,19,.,.,.,23,24,25,10,166, 16.60
910, 27/05/13,1,2,.,.,.,.,7,.,.,10,.,12,.,14,15,.,.,.,.,.,21,22,23,.,.,10,127, 12.70
911, 29/05/13,.,.,.,4,.,.,7,.,9,10,.,12,.,14,.,16,.,18,19,20,.,.,.,.,.,10,129, 12.90
912, 31/05/13,1,.,.,.,5,6,.,8,9,.,11,12,13,.,.,.,.,.,.,.,.,.,.,24,25,10,114, 11.40
913, 03/06/13,1,2,.,.,.,.,7,8,9,.,11,.,.,14,.,16,.,.,.,.,21,.,23,.,.,10,112, 11.20
914, 05/06/13,.,2,.,.,.,.,7,8,9,.,.,.,13,14,.,16,.,.,19,.,21,.,.,.,25,10,134, 13.40
915, 07/06/13,.,.,3,.,.,.,7,.,9,.,.,12,.,14,15,16,17,.,19,.,21,.,.,.,.,10,133, 13.30
916, 10/06/13,.,.,.,.,.,.,.,8,9,10,.,12,.,.,15,16,.,.,.,20,21,22,.,.,25,10,158, 15.80
917, 12/06/13,.,.,.,.,.,.,7,8,9,10,.,12,.,.,15,16,.,18,.,.,.,.,23,.,25,10,143, 14.30
918, 14/06/13,.,.,.,.,5,.,7,.,.,10,11,12,.,.,.,.,.,18,19,20,.,.,.,24,25,10,151, 15.10
919, 17/06/13,.,.,.,.,.,6,.,8,.,.,.,12,.,.,15,16,.,18,.,20,.,.,23,24,25,10,167, 16.70
920, 19/06/13,.,.,.,.,.,.,7,8,9,.,11,.,.,14,.,.,17,18,.,.,21,.,.,24,25,10,154, 15.40
921, 21/06/13,.,.,.,.,5,6,.,8,.,10,11,.,13,14,.,.,.,.,.,20,.,22,23,.,.,10,132, 13.20
922, 24/06/13,1,.,3,.,.,.,7,.,.,10,11,.,13,14,.,.,.,18,19,.,.,.,.,.,25,10,121, 12.10
923, 26/06/13,.,2,.,.,.,.,.,8,9,.,11,.,13,.,.,16,17,18,.,.,21,.,23,.,.,10,138, 13.80
924, 28/06/13,.,.,3,4,5,.,.,.,.,.,11,.,13,.,15,.,.,.,.,.,21,22,23,.,25,10,142, 14.20
925, 01/07/13,.,2,.,.,5,.,.,8,.,10,11,.,.,.,.,.,17,18,19,20,21,.,.,.,.,10,131, 13.10
926, 03/07/13,.,2,3,4,.,.,.,.,.,.,.,.,.,.,.,16,17,18,.,20,.,22,23,.,25,10,150, 15.00
927, 05/07/13,1,.,.,4,.,.,7,8,.,10,.,12,.,.,15,.,.,18,19,.,.,.,.,24,.,10,118, 11.80
928, 08/07/13,.,2,3,.,5,.,7,.,.,.,.,.,13,.,.,16,.,18,.,20,21,22,.,.,.,10,127, 12.70
929, 10/07/13,.,.,3,.,.,6,.,.,.,.,.,12,13,.,15,16,17,.,19,.,.,22,.,24,.,10,147, 14.70
930, 12/07/13,1,.,.,4,.,.,7,8,.,10,.,.,13,.,.,.,17,18,19,.,21,.,.,.,.,10,118, 11.80
931, 15/07/13,1,.,.,4,.,.,7,.,9,.,.,.,13,.,15,.,17,18,.,.,21,.,23,.,.,10,128, 12.80
932, 17/07/13,.,2,3,.,.,6,7,.,9,10,11,.,.,.,.,.,17,.,19,.,.,.,.,24,.,10,108, 10.80
933, 19/07/13,1,.,.,.,.,.,.,8,9,.,.,12,13,.,.,.,.,18,.,20,21,22,.,.,25,10,149, 14.90
934, 22/07/13,1,.,.,.,5,6,7,.,.,.,.,12,13,.,15,16,17,18,.,.,.,.,.,.,.,10,110, 11.00
935, 24/07/13,.,.,.,.,.,.,.,8,.,.,11,.,13,.,15,16,17,.,.,20,21,.,.,24,25,10,170, 17.00
936, 26/07/13,.,.,.,.,5,.,.,.,9,10,11,12,.,14,.,16,.,.,.,.,21,22,.,24,.,10,144, 14.40
937, 29/07/13,.,.,3,4,5,.,7,8,.,.,.,.,.,.,15,.,17,18,.,.,21,22,.,.,.,10,120, 12.00
938, 31/07/13,1,.,.,.,5,.,.,8,9,.,.,12,.,14,.,.,.,.,.,.,21,22,23,24,.,10,139, 13.90
939, 02/08/13,.,2,3,.,.,.,.,8,.,.,.,12,13,14,.,.,17,.,.,.,.,22,23,24,.,10,138, 13.80
940, 05/08/13,1,.,.,.,5,.,.,8,.,10,11,12,.,.,15,.,.,.,.,.,21,22,23,.,.,10,128, 12.80
941, 07/08/13,.,.,.,.,.,6,.,.,.,.,.,12,13,14,.,.,17,.,19,20,21,22,.,24,.,10,168, 16.80
942, 09/08/13,.,2,.,.,.,.,.,8,9,10,.,.,.,14,15,16,17,.,.,.,.,.,23,.,25,10,139, 13.90
943, 12/08/13,1,2,.,.,.,.,7,8,.,.,11,.,.,.,.,16,.,.,19,20,.,.,.,24,25,10,133, 13.30
944, 14/08/13,.,2,3,4,5,6,7,.,.,.,.,.,.,.,15,.,.,.,.,20,.,22,23,.,.,10,107, 10.70
945, 16/08/13,1,.,.,.,.,.,7,8,.,10,.,12,.,14,15,16,17,.,.,.,.,22,.,.,.,10,122, 12.20
946, 19/08/13,.,2,3,4,5,6,.,.,.,.,11,12,13,.,15,.,.,.,.,.,.,.,23,.,.,10,94, 9.40
947, 21/08/13,.,.,.,4,.,6,.,8,.,.,.,.,13,14,.,.,17,.,19,.,21,.,23,.,25,10,150, 15.00
948, 23/08/13,.,.,3,4,.,.,7,.,.,10,.,12,.,14,15,.,.,.,.,20,.,.,23,.,25,10,133, 13.30
949, 26/08/13,.,2,3,4,5,.,.,.,.,.,.,.,.,.,.,.,.,18,19,20,.,22,.,24,25,10,142, 14.20
950, 28/08/13,1,.,3,.,.,6,.,.,.,10,11,.,.,.,15,16,.,.,.,.,.,22,23,24,.,10,131, 13.10
951, 30/08/13,1,2,.,4,5,6,.,.,.,.,11,12,.,.,.,16,.,18,.,.,.,.,.,24,.,10,99, 9.90
952, 07/09/13,.,2,.,.,5,.,7,.,9,10,.,.,13,.,15,16,.,.,.,20,.,.,.,24,.,10,121, 12.10
953, 09/09/13,.,.,3,4,.,.,.,8,.,.,11,.,.,.,.,.,17,.,19,20,.,22,23,.,25,10,152, 15.20
954, 11/09/13,1,2,.,4,.,.,7,.,9,.,.,.,.,.,15,.,17,.,19,.,21,22,.,.,.,10,117, 11.70
955, 13/09/13,.,.,3,.,.,6,.,8,.,.,.,.,.,.,15,.,17,.,19,20,.,22,23,.,25,10,158, 15.80
956, 16/09/13,1,.,.,.,.,.,7,.,9,10,.,.,.,14,15,.,.,.,.,20,.,.,23,24,25,10,148, 14.80
957, 18/09/13,.,2,.,.,.,.,.,.,9,10,11,12,.,14,.,.,17,18,19,20,.,.,.,.,.,10,132, 13.20
958, 20/09/13,.,2,3,.,.,.,7,8,.,10,11,.,.,.,15,.,.,18,.,.,.,.,23,.,25,10,122, 12.20
959, 23/09/13,1,.,3,4,.,.,7,8,.,10,.,.,13,.,15,.,17,18,.,.,.,.,.,.,.,10,96, 9.60
960, 25/09/13,.,.,.,.,5,.,.,8,9,.,11,.,13,.,15,.,.,.,19,.,.,22,23,.,25,10,150, 15.00
961, 27/09/13,.,.,.,.,.,6,.,8,.,10,.,.,13,14,.,16,17,.,19,.,.,.,23,24,.,10,150, 15.00
962, 30/09/13,.,2,3,.,5,.,7,.,.,10,.,12,.,.,.,16,.,18,19,.,.,.,.,24,.,10,116, 11.60
963, 02/10/13,1,2,.,.,5,.,.,8,.,.,.,12,13,.,.,.,.,.,.,20,21,22,.,.,25,10,129, 12.90
964, 04/10/13,.,.,.,.,5,6,.,8,.,.,.,12,13,14,.,16,.,.,.,.,.,22,.,24,25,10,145, 14.50
965, 07/10/13,1,2,.,.,5,6,7,.,.,.,.,12,.,.,.,.,17,.,.,20,.,.,23,.,25,10,118, 11.80
966, 09/10/13,1,.,.,.,.,.,.,.,9,.,.,.,13,14,15,16,.,18,.,20,.,.,23,24,.,10,153, 15.30
967, 11/10/13,1,.,.,.,5,.,7,.,.,.,.,12,13,14,15,.,.,18,19,.,.,.,.,24,.,10,128, 12.80
968, 14/10/13,1,.,.,.,.,6,.,8,.,10,.,12,.,.,15,.,17,.,.,.,.,22,23,24,.,10,138, 13.80
969, 16/10/13,.,2,.,.,.,6,7,8,.,.,.,.,13,14,15,.,.,.,.,.,21,.,23,.,25,10,134, 13.40
970, 18/10/13,.,2,.,4,5,.,7,.,.,.,11,.,13,14,.,16,.,.,.,.,.,22,.,.,25,10,119, 11.90
971, 21/10/13,1,2,.,.,.,.,.,8,.,.,.,12,13,14,15,16,17,.,19,.,.,.,.,.,.,10,117, 11.70
972, 23/10/13,.,2,.,4,5,.,7,.,9,10,.,12,.,.,.,.,17,18,19,.,.,.,.,.,.,10,103, 10.30
973, 25/10/13,.,.,.,4,.,.,7,.,9,10,.,12,13,.,.,16,17,.,19,.,.,.,23,.,.,10,130, 13.00
974, 28/10/13,.,2,3,.,5,.,.,.,.,.,11,.,13,.,.,16,.,18,.,20,.,.,23,.,25,10,136, 13.60
975, 30/10/13,.,.,3,.,5,.,.,8,9,.,.,.,.,.,15,.,.,18,.,.,21,22,23,.,25,10,149, 14.90
976, 01/11/13,.,.,.,.,5,.,.,8,9,.,.,12,.,.,15,16,17,18,.,20,.,22,.,.,.,10,142, 14.20
977, 04/11/13,.,.,3,4,5,.,.,.,9,.,.,12,.,.,15,16,.,.,19,.,21,.,.,.,25,10,129, 12.90
978, 06/11/13,1,2,.,.,.,.,.,.,.,10,.,.,.,.,.,.,17,.,19,20,21,22,23,24,.,10,159, 15.90
979, 08/11/13,1,.,3,4,.,.,.,.,.,.,11,12,13,.,15,.,17,18,.,20,.,.,.,.,.,10,114, 11.40
980, 11/11/13,.,.,3,4,5,.,.,.,.,.,.,.,.,14,15,16,.,18,19,.,.,.,23,.,25,10,142, 14.20
981, 13/11/13,.,.,.,.,5,.,7,.,.,10,11,.,13,14,15,.,17,.,.,20,.,.,23,.,.,10,135, 13.50
982, 16/11/13,.,2,.,.,.,.,.,8,.,10,11,12,.,.,15,16,.,.,19,.,.,22,.,.,25,10,140, 14.00
983, 18/11/13,1,.,3,.,.,.,.,.,9,.,.,12,13,.,.,.,17,.,.,20,.,22,23,24,.,10,144, 14.40
984, 20/11/13,1,.,3,.,5,6,7,.,.,.,.,.,.,14,.,16,17,18,19,.,.,.,.,.,.,10,106, 10.60
985, 22/11/13,1,2,.,.,5,.,.,8,.,10,11,.,.,.,15,16,.,.,19,20,.,.,.,.,.,10,107, 10.70
986, 25/11/13,.,.,3,4,.,6,.,8,9,10,.,12,.,.,.,.,17,.,19,.,.,.,.,.,25,10,113, 11.30
987, 27/11/13,1,.,3,.,.,.,.,8,.,10,.,.,.,14,.,16,17,.,.,.,21,.,.,24,25,10,139, 13.90
988, 29/11/13,.,2,.,4,.,6,.,8,.,10,.,.,.,14,.,.,.,18,.,.,21,22,23,.,.,10,128, 12.80
989, 02/12/13,1,2,.,.,5,.,7,.,.,.,11,12,.,.,.,16,.,.,.,20,21,.,.,.,25,10,120, 12.00
990, 04/12/13,.,2,3,4,.,.,.,.,9,.,.,.,.,14,.,.,17,18,.,.,21,.,23,.,25,10,136, 13.60
991, 06/12/13,.,.,3,4,.,.,.,8,.,10,11,.,13,.,.,16,.,.,19,20,.,.,23,.,.,10,127, 12.70
992, 09/12/13,.,2,.,.,.,6,.,.,.,.,.,12,.,14,.,16,.,18,.,.,21,22,23,.,25,10,159, 15.90
993, 11/12/13,1,.,3,.,.,6,.,8,.,.,11,.,13,.,15,16,.,18,19,.,.,.,.,.,.,10,110, 11.00
994, 13/12/13,1,2,.,4,.,6,.,.,.,10,.,.,.,.,.,.,17,.,19,20,21,.,.,24,.,10,124, 12.40
995, 16/12/13,.,.,.,.,5,6,.,.,.,10,11,.,.,.,15,16,.,18,19,.,21,.,.,.,25,10,146, 14.60
996, 18/12/13,1,.,.,.,5,.,.,8,.,10,11,12,.,14,15,.,.,.,19,.,.,22,.,.,.,10,117, 11.70
997, 20/12/13,1,.,3,.,.,6,.,8,.,.,11,.,13,14,.,.,.,.,.,20,21,.,.,.,25,10,122, 12.20
998, 23/12/13,.,.,.,.,.,6,7,8,.,10,.,.,13,.,15,16,.,18,.,.,.,.,.,24,25,10,142, 14.20
999, 27/12/13,.,.,3,4,.,.,.,.,9,.,11,.,.,.,.,.,17,.,19,20,.,22,23,.,25,10,153, 15.30
1000, 30/12/13,1,.,.,.,5,6,7,.,9,10,.,.,.,.,.,.,.,.,.,.,21,.,23,24,25,10,131, 13.10
1001, 03/01/14,1,2,3,4,.,.,.,.,9,.,.,.,.,.,15,16,.,18,.,.,.,22,.,24,.,10,114, 11.40
1002, 06/01/14,1,2,.,.,5,6,7,.,9,.,11,.,.,.,.,.,.,.,19,.,.,.,23,.,25,10,108, 10.80
1003, 09/01/14,.,.,.,4,5,.,7,.,9,.,11,.,13,.,15,.,.,18,.,.,.,22,.,24,.,10,128, 12.80
1004, 10/01/14,.,.,.,4,5,.,7,8,9,.,11,.,13,.,.,16,17,.,.,.,.,.,23,.,.,10,113, 11.30
1005, 13/01/14,.,2,3,4,.,6,.,8,.,.,11,.,13,.,.,.,17,.,.,.,.,.,23,.,25,10,112, 11.20
1006, 15/01/14,.,2,.,.,.,.,.,8,.,10,11,12,.,.,.,.,17,18,19,.,21,.,.,.,25,10,143, 14.30
1007, 17/01/14,.,.,.,4,5,.,.,8,.,.,.,.,13,14,15,16,17,.,19,.,21,.,.,.,.,10,132, 13.20
1008, 20/01/14,.,2,.,4,5,.,.,.,.,.,11,.,.,14,15,.,.,.,.,20,.,.,23,24,25,10,143, 14.30
1009, 22/01/14,1,.,3,.,5,.,7,8,.,.,.,.,13,.,.,16,.,.,.,.,21,.,23,.,25,10,122, 12.20
1010, 24/01/14,.,.,3,.,5,.,7,.,9,.,.,12,.,.,.,.,17,18,.,20,.,.,.,24,25,10,140, 14.00
1011, 27/01/14,.,2,.,.,.,6,.,8,.,.,11,12,.,14,.,16,.,.,.,20,21,22,.,.,.,10,132, 13.20
1012, 29/01/14,.,.,3,4,5,6,.,8,.,10,.,.,13,.,.,.,.,.,19,20,.,.,23,.,.,10,111, 11.10
1013, 31/01/14,.,.,.,.,.,6,.,8,9,.,.,12,.,14,15,16,.,.,.,.,.,22,.,24,25,10,151, 15.10
1014, 03/02/14,.,.,3,4,5,6,7,.,.,.,11,.,.,.,15,16,.,.,19,.,21,.,.,.,.,10,107, 10.70
1015, 05/02/14,.,.,.,4,.,.,.,.,9,10,11,12,.,14,.,.,.,.,19,.,.,22,.,24,25,10,150, 15.00
1016, 07/02/14,.,.,.,4,.,.,7,8,9,10,.,.,13,.,.,.,17,18,.,.,.,22,.,24,.,10,132, 13.20
1017, 10/02/14,.,.,.,.,5,6,7,.,.,.,.,.,13,14,.,.,.,18,.,20,.,22,.,24,25,10,154, 15.40
1018, 12/02/14,1,.,3,.,.,6,.,.,9,.,.,.,13,.,15,.,.,.,.,20,21,.,23,.,25,10,136, 13.60
