num,data,1,3,5,7,9,11,13,15,17,19,21,23,25,qtd,soma,media
1259, 16/09/15,1,3,.,7,.,11,.,15,.,.,21,.,.,6,58, 9.67
1260, 18/09/15,.,.,.,.,9,.,13,.,.,19,21,23,25,6,110, 18.33
1261, 21/09/15,.,3,.,.,9,11,13,.,.,.,.,23,.,5,59, 11.80
1262, 23/09/15,.,.,5,7,9,.,.,15,.,19,.,.,25,6,80, 13.33
1263, 25/09/15,1,.,.,7,.,.,.,15,17,19,21,.,.,6,80, 13.33
1264, 28/09/15,.,3,.,7,9,.,13,15,.,19,.,.,.,6,66, 11.00
1265, 30/09/15,.,.,5,.,9,.,.,.,17,.,21,.,.,4,52, 13.00
1266, 02/10/15,.,.,.,7,.,.,.,.,17,19,21,.,25,5,89, 17.80
1267, 05/10/15,1,.,.,.,.,.,.,.,.,19,21,23,.,4,64, 16.00
1268, 07/10/15,.,.,5,.,9,.,.,.,.,19,.,23,25,5,81, 16.20
1269, 09/10/15,.,3,.,.,9,.,.,15,.,19,.,.,25,5,71, 14.20
1270, 13/10/15,.,.,.,7,.,.,.,15,17,19,.,.,.,4,58, 14.50
1271, 14/10/15,.,3,5,7,.,.,.,15,.,19,21,.,.,6,70, 11.67
1272, 16/10/15,.,3,5,.,.,11,13,.,.,.,.,.,.,4,32, 8.00
1273, 19/10/15,.,.,.,7,9,.,.,.,17,.,21,23,25,6,102, 17.00
1274, 21/10/15,.,.,5,.,9,.,.,.,17,.,21,23,.,5,75, 15.00
1275, 23/10/15,1,.,5,.,9,.,.,.,.,19,21,.,.,5,55, 11.00
1276, 26/10/15,.,.,.,.,9,11,13,.,17,.,.,.,25,5,75, 15.00
1277, 28/10/15,.,.,5,7,.,11,.,.,.,19,.,23,.,5,65, 13.00
1278, 30/10/15,1,3,5,.,.,11,13,.,.,.,.,23,25,7,81, 11.57
1279, 03/11/15,.,.,5,.,.,.,.,15,17,.,.,.,25,4,62, 15.50
1280, 04/11/15,.,.,.,.,.,.,13,.,.,.,21,.,.,2,34, 17.00
1281, 06/11/15,.,.,.,7,.,11,.,.,17,.,.,.,.,3,35, 11.67
1282, 09/11/15,1,3,.,.,.,.,13,15,.,.,.,.,.,4,32, 8.00
1283, 11/11/15,1,3,5,.,.,.,.,.,.,19,21,.,25,6,74, 12.33
1284, 13/11/15,1,3,.,.,9,.,.,15,.,19,21,.,.,6,68, 11.33
1285, 16/11/15,.,3,5,.,9,.,13,.,.,19,21,23,.,7,93, 13.29
1286, 18/11/15,.,.,.,.,9,.,13,15,.,.,.,.,.,3,37, 12.33
1287, 20/11/15,1,.,.,7,.,.,.,15,.,.,.,.,.,3,23, 7.67
1288, 23/11/15,.,3,.,7,.,11,.,.,.,.,21,.,.,4,42, 10.50
1289, 25/11/15,.,3,.,.,9,.,.,.,.,19,21,23,.,5,75, 15.00
1290, 27/11/15,.,.,.,7,9,.,.,15,17,.,.,.,.,4,48, 12.00
1291, 30/11/15,.,3,5,.,9,.,.,.,17,.,.,23,25,6,82, 13.67
1292, 02/12/15,.,.,5,.,9,.,13,.,.,.,21,.,.,4,48, 12.00
1293, 04/12/15,.,3,5,.,.,.,.,.,.,19,21,23,25,6,96, 16.00
1294, 07/12/15,1,3,.,.,9,.,.,15,17,19,21,.,.,7,85, 12.14
1295, 09/12/15,1,.,5,7,.,.,.,.,.,.,21,.,.,4,34, 8.50
1296, 11/12/15,1,3,.,.,.,.,13,.,.,.,.,.,.,3,17, 5.67
1297, 14/12/15,.,3,.,.,.,.,13,15,.,.,21,23,25,6,100, 16.67
1298, 16/12/15,1,.,5,.,.,11,13,15,.,19,.,.,.,6,64, 10.67
1299, 18/12/15,.,.,.,.,9,.,.,15,.,.,.,.,.,2,24, 12.00
1300, 21/12/15,1,3,5,.,.,.,.,.,17,19,21,.,.,6,66, 11.00
1301, 23/12/15,.,.,5,.,.,11,13,15,.,.,21,23,.,6,88, 14.67
1302, 26/12/15,1,.,5,7,.,.,.,.,.,19,21,23,.,6,76, 12.67
1303, 28/12/15,.,3,.,7,.,.,.,.,17,.,21,.,25,5,73, 14.60
1304, 30/12/15,.,.,5,.,9,.,.,15,.,.,.,23,.,4,52, 13.00
1305, 02/01/16,1,.,.,.,9,.,.,.,.,19,21,.,.,4,50, 12.50
1306, 04/01/16,.,3,.,.,.,11,.,.,17,.,21,.,25,5,77, 15.40
1307, 06/01/16,1,.,5,7,.,11,.,.,17,19,.,.,25,7,85, 12.14
1308, 08/01/16,1,.,.,.,.,.,13,15,.,.,21,.,.,4,50, 12.50
1309, 11/01/16,1,3,.,7,9,11,.,15,17,.,21,23,.,9,107, 11.89
1310, 13/01/16,.,.,.,.,9,.,13,.,.,.,.,.,25,3,47, 15.67
1311, 15/01/16,1,.,.,7,9,.,13,.,.,19,21,.,.,6,70, 11.67
1312, 18/01/16,.,3,.,.,.,.,.,15,17,.,21,.,.,4,56, 14.00
1313, 20/01/16,.,3,5,7,9,.,.,.,.,19,.,.,.,5,43, 8.60
1314, 22/01/16,1,.,.,7,.,.,13,.,17,.,.,23,.,5,61, 12.20
1315, 25/01/16,.,.,.,7,9,.,13,15,17,.,21,.,.,6,82, 13.67
1316, 27/01/16,.,.,.,7,9,.,13,.,.,.,21,.,.,4,50, 12.50
1317, 29/01/16,.,.,.,.,.,.,13,15,17,19,21,.,.,5,85, 17.00
1318, 01/02/16,.,.,5,.,.,11,.,.,.,19,21,.,25,5,81, 16.20
1319, 03/02/16,1,.,.,7,.,.,.,.,.,.,21,.,.,3,29, 9.67
1320, 05/02/16,1,.,.,7,.,.,.,.,.,19,.,.,.,3,27, 9.00
1321, 10/02/16,1,.,5,.,.,.,.,15,17,.,21,.,25,6,84, 14.00
1322, 12/02/16,.,3,5,.,.,.,.,.,.,19,.,23,.,4,50, 12.50
1323, 15/02/16,.,3,.,7,.,.,.,15,.,.,.,.,25,4,50, 12.50
1324, 17/02/16,.,3,.,.,9,.,.,15,.,.,.,23,.,4,50, 12.50
1325, 19/02/16,1,.,.,.,.,11,13,.,17,.,.,23,.,5,65, 13.00
1326, 22/02/16,.,.,5,7,.,11,13,15,.,.,.,23,.,6,74, 12.33
1327, 24/02/16,.,.,.,.,9,11,.,15,.,19,21,.,.,5,75, 15.00
1328, 26/02/16,1,3,.,7,.,11,.,.,.,19,.,.,.,5,41, 8.20
1329, 29/02/16,1,.,.,.,9,.,.,.,17,19,21,.,.,5,67, 13.40
1330, 02/03/16,1,3,.,.,9,11,.,15,.,.,21,.,.,6,60, 10.00
1331, 04/03/16,.,.,.,.,9,.,13,.,17,19,21,.,.,5,79, 15.80
1332, 07/03/16,.,3,.,7,9,.,.,.,17,19,.,23,25,7,103, 14.71
1333, 09/03/16,1,.,.,.,.,.,13,15,.,19,21,23,25,7,117, 16.71
1334, 11/03/16,1,.,5,.,.,.,.,.,.,.,.,23,25,4,54, 13.50
1335, 14/03/16,.,.,5,.,.,.,.,15,.,19,21,.,.,4,60, 15.00
1336, 16/03/16,1,3,5,7,.,.,.,.,.,.,21,23,25,7,85, 12.14
1337, 18/03/16,.,.,.,7,.,11,.,.,17,.,.,.,.,3,35, 11.67
1338, 21/03/16,.,.,5,.,9,.,.,.,.,.,21,23,25,5,83, 16.60
1339, 23/03/16,1,.,.,.,9,.,.,15,17,19,.,.,25,6,86, 14.33
1340, 26/03/16,.,3,.,.,.,11,.,15,.,.,21,23,25,6,98, 16.33
1341, 28/03/16,.,.,5,7,.,11,.,.,.,19,.,.,25,5,67, 13.40
1342, 30/03/16,.,.,.,7,.,.,.,.,17,19,.,.,.,3,43, 14.33
1343, 01/04/16,1,3,.,7,.,.,.,.,.,.,.,.,25,4,36, 9.00
1344, 04/04/16,1,3,5,.,9,.,.,15,.,19,.,.,.,6,52, 8.67
1345, 06/04/16,.,.,5,.,.,.,13,.,.,.,.,23,.,3,41, 13.67
1346, 08/04/16,1,.,.,.,9,.,13,.,17,.,.,.,.,4,40, 10.00
1347, 11/04/16,.,.,.,.,9,11,.,15,.,19,21,.,25,6,100, 16.67
1348, 13/04/16,.,3,5,.,.,11,13,.,17,19,.,23,.,7,91, 13.00
1349, 15/04/16,1,.,.,.,9,11,13,15,17,.,.,23,.,7,89, 12.71
1350, 18/04/16,.,3,.,7,.,.,.,15,17,.,.,.,25,5,67, 13.40
1351, 20/04/16,1,3,5,.,9,.,.,15,.,.,.,.,.,5,33, 6.60
1352, 22/04/16,1,3,5,7,9,.,.,.,17,.,.,.,.,6,42, 7.00
1353, 25/04/16,1,.,.,.,.,.,13,15,17,19,.,.,.,5,65, 13.00
1354, 27/04/16,.,.,.,.,.,.,.,.,17,19,.,23,25,4,84, 21.00
1355, 29/04/16,.,.,5,.,9,.,13,.,17,19,.,23,25,7,111, 15.86
1356, 02/05/16,1,.,5,7,.,.,.,.,.,.,21,23,25,6,82, 13.67
1357, 04/05/16,1,.,5,.,.,.,.,.,.,19,.,.,25,4,50, 12.50
1358, 06/05/16,.,.,5,7,.,11,.,.,.,.,21,.,25,5,69, 13.80
1359, 09/05/16,1,.,.,.,.,.,.,.,.,19,.,.,25,3,45, 15.00
1360, 11/05/16,.,.,.,7,9,.,13,15,17,19,21,.,25,8,126, 15.75
1361, 13/05/16,.,3,.,7,9,.,.,.,.,.,21,.,.,4,40, 10.00
1362, 16/05/16,.,.,5,7,.,.,.,15,17,19,.,.,.,5,63, 12.60
1363, 18/05/16,1,3,.,.,.,11,.,.,.,.,.,.,25,4,40, 10.00
1364, 20/05/16,.,3,5,7,.,.,.,.,.,19,21,23,.,6,78, 13.00
1365, 23/05/16,1,.,5,7,.,11,13,.,17,.,.,.,.,6,54, 9.00
1366, 25/05/16,1,3,5,7,.,.,.,.,.,19,.,23,.,6,58, 9.67
1367, 27/05/16,1,.,.,.,.,11,13,.,.,19,21,.,25,6,90, 15.00
1368, 30/05/16,1,3,.,.,9,.,13,15,17,.,21,.,.,7,79, 11.29
1369, 01/06/16,1,.,.,7,.,.,.,15,.,19,.,23,25,6,90, 15.00
1370, 03/06/16,1,3,.,.,9,.,.,15,.,19,.,23,.,6,70, 11.67
1371, 06/06/16,1,.,.,.,9,11,.,.,.,.,.,.,.,3,21, 7.00
1372, 08/06/16,.,.,.,.,.,11,.,.,.,19,.,.,.,2,30, 15.00
1373, 10/06/16,.,.,.,.,9,11,13,15,.,19,.,.,25,6,92, 15.33
1374, 13/06/16,1,.,.,7,.,11,13,.,17,.,.,.,.,5,49, 9.80
1375, 15/06/16,.,3,.,7,.,.,13,.,17,19,21,.,.,6,80, 13.33
1376, 17/06/16,.,.,.,7,9,11,.,.,17,.,21,23,25,7,113, 16.14
1377, 20/06/16,.,3,.,7,.,11,.,.,.,.,.,23,.,4,44, 11.00
1378, 22/06/16,.,.,5,7,9,11,.,15,.,.,.,.,.,5,47, 9.40
1379, 24/06/16,.,3,.,.,.,11,13,.,.,19,.,23,25,6,94, 15.67
1380, 27/06/16,1,.,.,7,9,.,13,.,.,19,.,23,.,6,72, 12.00
1381, 29/06/16,.,3,5,7,.,11,.,15,.,.,.,23,.,6,64, 10.67
1382, 01/07/16,.,3,5,7,9,11,.,.,.,.,.,23,25,7,83, 11.86
1383, 04/07/16,1,3,5,.,.,11,.,.,.,19,.,23,.,6,62, 10.33
1384, 06/07/16,1,.,5,7,.,.,.,.,17,.,21,23,.,6,74, 12.33
1385, 08/07/16,1,3,.,7,.,.,.,.,.,.,21,.,25,5,57, 11.40
1386, 11/07/16,.,.,5,.,.,11,.,15,.,.,.,23,.,4,54, 13.50
1387, 13/07/16,.,.,.,.,.,.,.,.,17,19,21,23,25,5,105, 21.00
1388, 15/07/16,.,.,.,.,9,.,13,.,17,.,.,.,.,3,39, 13.00
1389, 18/07/16,.,3,.,7,9,11,13,.,.,19,.,23,25,8,110, 13.75
1390, 20/07/16,1,.,.,.,9,.,.,.,.,19,.,.,25,4,54, 13.50
1391, 22/07/16,.,.,.,7,9,.,13,.,.,.,.,23,.,4,52, 13.00
1392, 25/07/16,.,.,5,7,.,11,13,.,.,19,.,23,.,6,78, 13.00
1393, 27/07/16,1,.,.,.,.,.,.,15,.,19,21,.,25,5,81, 16.20
1394, 29/07/16,1,.,.,7,.,.,13,.,17,.,.,.,25,5,63, 12.60
1395, 01/08/16,1,3,.,.,9,.,.,15,.,.,21,.,.,5,49, 9.80
1396, 03/08/16,1,.,.,.,9,11,.,15,.,.,21,.,.,5,57, 11.40
1397, 05/08/16,.,.,.,7,.,.,.,15,17,19,.,23,.,5,81, 16.20
1398, 08/08/16,.,3,.,.,9,.,13,.,17,.,.,23,.,5,65, 13.00
1399, 10/08/16,1,3,.,7,.,11,.,.,.,.,.,23,.,5,45, 9.00
1400, 12/08/16,.,.,.,7,.,11,13,15,17,.,.,.,.,5,63, 12.60
1401, 15/08/16,.,.,.,.,9,11,13,.,17,.,.,23,.,5,73, 14.60
1402, 17/08/16,1,.,.,7,.,.,13,.,17,.,.,.,25,5,63, 12.60
1403, 19/08/16,1,.,.,7,.,.,.,.,.,19,.,.,.,3,27, 9.00
1404, 22/08/16,.,.,5,7,9,.,.,.,17,.,.,23,.,5,61, 12.20
1405, 24/08/16,1,.,5,.,.,.,13,.,17,.,21,.,25,6,82, 13.67
1406, 26/08/16,1,.,.,7,.,.,.,.,17,.,.,23,.,4,48, 12.00
1407, 29/08/16,.,3,.,.,9,11,.,15,17,19,.,.,.,6,74, 12.33
1408, 06/09/16,.,.,.,7,9,.,.,15,17,.,.,.,.,4,48, 12.00
1409, 09/09/16,.,3,5,.,9,.,13,15,.,.,21,23,.,7,89, 12.71
1410, 12/09/16,1,.,.,.,.,11,13,.,.,19,.,.,25,5,69, 13.80
1411, 14/09/16,.,3,.,.,.,11,.,.,.,19,.,.,25,4,58, 14.50
1412, 16/09/16,1,3,.,.,.,.,.,.,17,.,.,.,.,3,21, 7.00
1413, 19/09/16,1,.,.,.,.,11,.,15,.,19,.,23,.,5,69, 13.80
1414, 21/09/16,1,.,.,.,.,.,.,15,.,19,.,.,25,4,60, 15.00
1415, 23/09/16,1,3,.,7,9,11,.,.,.,.,21,.,.,6,52, 8.67
1416, 26/09/16,1,.,.,.,.,11,13,.,.,.,21,23,25,6,94, 15.67
1417, 28/09/16,.,.,5,.,.,.,.,.,17,.,21,.,25,4,68, 17.00
1418, 30/09/16,1,3,5,7,.,.,.,.,.,19,.,.,25,6,60, 10.00
1419, 03/10/16,1,.,5,.,9,.,13,.,.,.,.,.,25,5,53, 10.60
1420, 05/10/16,.,3,5,.,9,11,.,.,.,19,21,.,.,6,68, 11.33
1421, 07/10/16,1,.,.,.,.,.,13,15,.,.,21,.,25,5,75, 15.00
1422, 10/10/16,.,3,.,.,9,.,.,.,.,.,21,.,25,4,58, 14.50
1423, 14/10/16,.,3,.,.,9,.,.,.,17,.,21,.,25,5,75, 15.00
1424, 17/10/16,1,3,.,7,.,.,.,15,.,19,.,.,.,5,45, 9.00
1425, 19/10/16,.,.,.,7,.,.,.,15,17,.,.,23,.,4,62, 15.50
1426, 21/10/16,1,.,5,.,9,11,13,.,17,19,21,.,.,8,96, 12.00
1427, 24/10/16,.,3,5,.,9,.,13,.,.,.,21,23,.,6,74, 12.33
1428, 26/10/16,1,.,.,7,.,11,.,15,.,.,.,23,.,5,57, 11.40
1429, 28/10/16,1,3,.,.,.,11,.,.,17,.,.,23,.,5,55, 11.00
1430, 31/10/16,.,.,.,.,.,11,.,.,17,19,.,.,.,3,47, 15.67
1431, 04/11/16,.,3,5,.,.,11,13,.,.,.,21,.,.,5,53, 10.60
1432, 07/11/16,.,.,.,7,9,.,13,15,.,19,.,.,.,5,63, 12.60
1433, 09/11/16,1,.,5,.,.,11,13,.,17,19,21,.,.,7,87, 12.43
1434, 11/11/16,1,.,.,.,.,11,.,.,17,.,21,.,25,5,75, 15.00
1435, 14/11/16,.,.,.,7,.,11,13,15,.,.,.,.,25,5,71, 14.20
1436, 16/11/16,.,.,.,7,9,.,13,.,.,.,21,.,25,5,75, 15.00
1437, 18/11/16,1,3,.,.,.,.,.,15,.,.,21,.,.,4,40, 10.00
1438, 21/11/16,.,3,5,.,.,.,13,.,.,19,.,23,25,6,88, 14.67
1439, 23/11/16,.,.,.,7,9,.,.,.,.,.,21,23,25,5,85, 17.00
1440, 25/11/16,1,.,5,7,9,11,.,15,.,19,.,23,.,8,90, 11.25
1441, 28/11/16,.,.,.,.,.,.,.,15,17,.,21,.,.,3,53, 17.67
1442, 30/11/16,.,.,5,.,.,.,.,.,.,.,.,23,25,3,53, 17.67
1443, 02/12/16,.,.,.,.,.,.,13,.,.,19,21,23,25,5,101, 20.20
1444, 05/12/16,.,3,.,7,.,.,13,.,.,19,.,23,25,6,90, 15.00
1445, 07/12/16,.,3,.,7,9,11,.,.,.,19,21,.,.,6,70, 11.67
1446, 09/12/16,.,3,5,.,9,11,.,15,.,19,.,.,.,6,62, 10.33
1447, 12/12/16,.,.,.,7,9,.,.,15,.,.,.,23,.,4,54, 13.50
1448, 14/12/16,.,.,.,7,9,11,.,15,17,.,.,.,25,6,84, 14.00
1449, 16/12/16,.,.,.,.,.,.,13,.,17,19,21,.,25,5,95, 19.00
1450, 19/12/16,.,3,.,7,.,11,.,15,.,.,21,23,25,7,105, 15.00
1451, 21/12/16,.,.,.,7,9,11,.,.,17,.,.,.,.,4,44, 11.00
1452, 23/12/16,1,3,.,.,9,.,.,.,.,19,.,.,.,4,32, 8.00
1453, 26/12/16,.,3,.,7,.,11,.,.,17,.,.,.,.,4,38, 9.50
1454, 28/12/16,.,.,5,.,9,11,.,15,17,.,.,.,.,5,57, 11.40
1455, 30/12/16,1,3,.,.,9,11,13,.,.,.,.,.,.,5,37, 7.40
1456, 02/01/17,.,3,5,.,.,11,.,.,17,.,.,23,.,5,59, 11.80
1457, 04/01/17,.,.,5,.,.,.,.,.,17,19,21,.,25,5,87, 17.40
1458, 06/01/17,.,.,.,.,.,.,13,15,.,.,21,.,25,4,74, 18.50
1459, 09/01/17,.,3,5,7,.,11,.,15,.,.,21,23,.,7,85, 12.14
1460, 11/01/17,.,.,.,.,9,.,13,.,.,.,.,23,.,3,45, 15.00
1461, 13/01/17,1,3,.,7,.,.,13,.,.,.,.,.,.,4,24, 6.00
1462, 16/01/17,.,.,.,.,.,11,.,15,.,19,.,23,.,4,68, 17.00
1463, 18/01/17,1,.,5,.,9,.,.,.,.,.,21,.,25,5,61, 12.20
1464, 20/01/17,.,3,5,7,.,.,.,.,.,19,21,.,25,6,80, 13.33
1465, 23/01/17,1,3,.,.,.,11,13,15,17,.,.,.,25,7,85, 12.14
1466, 25/01/17,1,.,5,7,9,.,13,15,17,.,.,.,.,7,67, 9.57
1467, 27/01/17,.,3,.,7,.,.,13,15,17,.,.,.,.,5,55, 11.00
1468, 30/01/17,1,.,.,7,9,.,.,15,17,.,.,.,25,6,74, 12.33
1469, 01/02/17,.,.,.,.,.,.,.,15,.,.,21,23,25,4,84, 21.00
1470, 03/02/17,1,.,5,.,9,.,.,.,17,19,.,.,25,6,76, 12.67
1471, 06/02/17,.,3,5,.,9,.,.,.,17,19,.,23,25,7,101, 14.43
1472, 08/02/17,1,.,.,.,9,11,.,15,17,19,.,.,25,7,97, 13.86
1473, 10/02/17,.,3,.,.,.,11,13,15,17,19,21,.,.,7,99, 14.14
1474, 13/02/17,.,3,.,.,9,.,.,.,17,.,.,23,.,4,52, 13.00
1475, 15/02/17,.,.,.,7,.,11,.,.,17,19,.,23,.,5,77, 15.40
1476, 17/02/17,1,3,.,.,.,11,.,15,17,.,.,23,.,6,70, 11.67
1477, 20/02/17,.,.,.,.,9,11,13,.,.,19,.,.,25,5,77, 15.40
1478, 22/02/17,1,3,.,.,9,.,13,.,.,.,.,23,.,5,49, 9.80
1479, 24/02/17,1,.,.,7,.,.,.,.,.,19,21,.,25,5,73, 14.60
1480, 01/03/17,.,3,5,.,9,.,.,.,.,.,.,23,.,4,40, 10.00
1481, 03/03/17,1,.,.,.,.,.,13,15,.,.,.,.,.,3,29, 9.67
1482, 06/03/17,.,3,.,.,.,.,13,.,17,.,21,.,25,5,79, 15.80
1483, 08/03/17,1,.,.,.,.,.,.,.,.,19,.,.,25,3,45, 15.00
1484, 10/03/17,.,.,5,.,.,11,13,15,.,.,.,23,.,5,67, 13.40
1485, 13/03/17,.,.,.,7,.,.,.,.,.,.,21,.,.,2,28, 14.00
1486, 15/03/17,1,3,.,7,.,11,13,15,17,.,.,.,.,7,67, 9.57
1487, 17/03/17,.,.,.,7,9,.,13,.,17,.,.,23,.,5,69, 13.80
1488, 20/03/17,.,3,.,7,9,.,.,15,17,.,.,.,.,5,51, 10.20
1489, 22/03/17,1,3,5,.,.,11,.,.,17,.,21,.,.,6,58, 9.67
1490, 24/03/17,.,.,.,.,.,.,.,.,17,.,21,23,25,4,86, 21.50
1491, 27/03/17,1,3,.,.,.,.,.,15,17,.,21,.,.,5,57, 11.40
1492, 29/03/17,1,.,.,.,9,11,13,.,.,.,21,23,.,6,78, 13.00
1493, 31/03/17,1,3,.,7,9,.,.,.,17,.,.,.,.,5,37, 7.40
1494, 03/04/17,.,.,5,7,.,.,.,.,.,.,21,23,.,4,56, 14.00
1495, 05/04/17,.,.,.,7,9,11,.,15,17,19,21,.,.,7,99, 14.14
1496, 07/04/17,1,.,5,.,.,.,.,.,.,.,21,.,.,3,27, 9.00
1497, 10/04/17,.,3,.,.,9,.,.,.,.,.,21,.,25,4,58, 14.50
1498, 12/04/17,1,3,.,.,9,.,13,.,.,19,.,.,.,5,45, 9.00
1499, 15/04/17,.,.,.,.,9,11,.,.,17,.,21,.,25,5,83, 16.60
1500, 17/04/17,.,.,.,.,9,.,.,.,.,.,21,23,25,4,78, 19.50
1501, 19/04/17,.,3,5,.,.,.,.,15,.,19,.,23,.,5,65, 13.00
1502, 22/04/17,.,.,.,.,9,.,.,.,.,19,21,23,25,5,97, 19.40
1503, 24/04/17,.,.,5,.,9,11,13,.,.,19,.,.,.,5,57, 11.40
1504, 26/04/17,.,3,.,.,9,.,13,15,.,.,.,.,.,4,40, 10.00
1505, 28/04/17,.,.,5,.,9,.,13,15,.,.,21,23,.,6,86, 14.33
1506, 03/05/17,1,.,.,7,.,11,.,15,.,.,.,23,25,6,82, 13.67
1507, 05/05/17,.,.,.,7,9,.,.,15,.,.,.,.,25,4,56, 14.00
1508, 08/05/17,.,.,5,.,.,.,13,15,.,.,.,.,25,4,58, 14.50
1509, 10/05/17,.,.,5,.,.,11,.,.,.,.,21,23,25,5,85, 17.00
1510, 12/05/17,.,.,5,.,.,.,.,.,17,.,21,23,25,5,91, 18.20
1511, 15/05/17,1,3,.,7,.,.,.,.,17,.,.,.,25,5,53, 10.60
1512, 17/05/17,1,.,5,7,9,.,.,.,.,.,.,23,25,6,70, 11.67
1513, 19/05/17,1,.,5,.,.,.,.,15,17,19,.,23,25,7,105, 15.00
1514, 22/05/17,1,.,.,.,9,.,.,.,.,.,.,23,25,4,58, 14.50
1515, 24/05/17,.,.,.,7,.,.,.,15,.,.,21,.,25,4,68, 17.00
1516, 26/05/17,.,3,5,.,9,.,13,15,17,.,21,.,25,8,108, 13.50
1517, 29/05/17,1,.,.,7,9,.,13,.,17,19,.,.,.,6,66, 11.00
1518, 31/05/17,1,.,.,.,9,.,13,15,.,19,21,23,.,7,101, 14.43
1519, 02/06/17,.,3,5,7,9,11,.,15,.,19,.,.,.,7,69, 9.86
1520, 05/06/17,.,3,5,7,.,11,.,15,.,.,21,23,.,7,85, 12.14
1521, 07/06/17,.,.,.,.,9,11,13,.,.,.,21,.,25,5,79, 15.80
1522, 09/06/17,.,3,5,7,.,.,.,.,17,.,.,.,25,5,57, 11.40
1523, 12/06/17,1,.,.,.,.,11,.,15,17,.,.,.,.,4,44, 11.00
1524, 14/06/17,.,.,.,.,.,11,.,15,17,19,21,.,.,5,83, 16.60
1525, 16/06/17,.,3,.,7,9,11,13,.,17,.,.,23,.,7,83, 11.86
1526, 19/06/17,1,3,.,.,.,.,.,.,.,19,.,.,.,3,23, 7.67
1527, 21/06/17,.,.,.,.,.,11,13,.,17,19,.,23,.,5,83, 16.60
1528, 23/06/17,.,3,.,7,.,11,13,15,.,19,.,.,.,6,68, 11.33
1529, 26/06/17,1,.,.,7,9,.,.,15,.,.,.,23,25,6,80, 13.33
1530, 28/06/17,1,3,.,.,.,11,13,.,17,19,21,.,25,8,110, 13.75
1531, 30/06/17,.,.,5,.,9,.,.,.,17,.,21,.,25,5,77, 15.40
1532, 03/07/17,.,.,5,7,.,.,.,15,.,19,21,23,.,6,90, 15.00
1533, 05/07/17,.,.,5,.,9,.,.,.,17,.,.,23,25,5,79, 15.80
1534, 07/07/17,.,3,.,7,.,.,.,15,.,.,.,23,25,5,73, 14.60
1535, 10/07/17,1,.,.,.,9,11,.,.,.,19,.,.,.,4,40, 10.00
1536, 12/07/17,.,.,.,.,.,.,.,15,17,.,21,.,.,3,53, 17.67
1537, 14/07/17,.,.,5,7,9,.,.,.,.,19,.,23,25,6,88, 14.67
1538, 17/07/17,1,3,.,.,.,11,.,.,.,.,.,.,25,4,40, 10.00
1539, 19/07/17,.,.,5,7,9,.,.,15,.,.,.,23,.,5,59, 11.80
1540, 21/07/17,.,.,5,.,.,.,13,.,.,.,21,.,25,4,64, 16.00
1541, 24/07/17,1,.,.,.,9,.,.,.,17,.,.,23,.,4,50, 12.50
1542, 26/07/17,1,.,.,.,9,.,.,.,.,19,.,23,25,5,77, 15.40
1543, 28/07/17,.,3,5,.,.,11,.,.,.,.,21,.,.,4,40, 10.00
1544, 31/07/17,.,3,5,.,.,.,13,15,.,19,.,.,25,6,80, 13.33
1545, 02/08/17,1,.,.,.,9,.,13,.,.,19,21,.,.,5,63, 12.60
1546, 04/08/17,.,.,5,.,9,.,13,.,17,.,21,23,.,6,88, 14.67
1547, 07/08/17,.,3,.,7,.,.,.,.,.,.,.,23,.,3,33, 11.00
1548, 09/08/17,1,.,5,7,.,.,13,.,.,19,.,.,25,6,70, 11.67
1549, 11/08/17,.,.,.,.,9,.,.,15,17,19,21,.,.,5,81, 16.20
1550, 14/08/17,1,.,.,.,9,11,.,.,.,19,21,.,.,5,61, 12.20
1551, 16/08/17,.,.,.,.,9,.,.,.,.,.,21,.,.,2,30, 15.00
1552, 18/08/17,1,.,5,.,.,11,13,.,17,.,.,23,.,6,70, 11.67
1553, 21/08/17,.,3,5,7,.,.,.,.,.,.,.,23,.,4,38, 9.50
1554, 23/08/17,.,.,.,.,.,11,.,15,17,.,21,23,.,5,87, 17.40
1555, 25/08/17,.,3,5,7,.,11,.,15,17,19,21,.,.,8,98, 12.25
1556, 28/08/17,.,.,.,7,9,11,13,.,.,.,.,.,.,4,40, 10.00
1557, 07/09/17,1,.,.,7,.,11,13,15,.,19,.,23,.,7,89, 12.71
1558, 11/09/17,.,3,.,7,.,.,13,.,.,19,.,23,.,5,65, 13.00
1559, 13/09/17,1,.,.,.,.,.,13,15,17,.,21,.,.,5,67, 13.40
1560, 15/09/17,.,.,.,.,.,.,13,15,.,19,21,23,.,5,91, 18.20
1561, 18/09/17,1,.,.,.,9,11,.,.,17,19,.,23,.,6,80, 13.33
1562, 20/09/17,.,.,.,.,.,.,13,15,.,19,21,23,25,6,116, 19.33
1563, 22/09/17,.,.,.,7,.,11,.,15,.,19,.,.,25,5,77, 15.40
1564, 25/09/17,1,.,5,7,.,.,.,15,.,.,.,23,25,6,76, 12.67
1565, 27/09/17,.,.,5,.,.,.,.,.,.,19,21,23,.,4,68, 17.00
1566, 29/09/17,.,3,.,.,.,11,.,.,17,.,21,.,.,4,52, 13.00
1567, 02/10/17,1,.,.,.,.,.,13,.,.,.,.,23,25,4,62, 15.50
1568, 04/10/17,.,.,5,.,9,.,.,15,.,.,.,23,25,5,77, 15.40
